UID,DAY_OF_WEEK,CRS_DEP_TIME,TAXI_OUT,TAXI_IN,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,AIRLINE_ID,FL_DATE,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,FL_NUM,CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,FIRST_DEP_TIME,ARR_DELAY
2446,5,1740,11,6,92,533,3,19393,2017-04-14,33198,30325,4595,WN,MCI,"Kansas City, MO",MO,DEN,"Denver, CO",CO,,3
2447,5,1225,11,7,103,563,3,20366,2017-04-14,30647,30721,4267,EV,CLE,"Cleveland, OH",OH,BOS,"Boston, MA",MA,,-12
2448,7,2200,15,5,269,"2,288",10,19977,2017-04-09,32575,30852,784,UA,LAX,"Los Angeles, CA",CA,IAD,"Washington, DC",VA,,-12
2449,3,1457,19,4,131,782,4,19790,2017-04-19,30397,30928,2567,DL,ATL,"Atlanta, GA",GA,ICT,"Wichita, KS",KS,,-24
2450,7,1940,9,4,139,946,4,20409,2017-04-30,30397,30721,796,B6,ATL,"Atlanta, GA",GA,BOS,"Boston, MA",MA,,-28
2451,5,1450,11,3,113,706,3,19393,2017-04-14,33214,33198,1525,WN,SAT,"San Antonio, TX",TX,MCI,"Kansas City, MO",MO,,-4
2452,4,1500,14,4,102,547,3,19790,2017-04-27,30852,30397,151,DL,DCA,"Washington, DC",VA,ATL,"Atlanta, GA",GA,,-21
2453,5,1435,13,6,74,237,1,19805,2017-04-21,30194,34653,2665,AA,DFW,"Dallas/Fort Worth, TX",TX,TUL,"Tulsa, OK",OK,,22
2454,7,1030,14,6,53,200,1,20409,2017-04-30,31703,30721,2380,B6,EWR,"Newark, NJ",NJ,BOS,"Boston, MA",MA,,-17
2455,2,1459,16,6,227,"1,726",7,19805,2017-04-11,32575,30977,1163,AA,SNA,"Santa Ana, CA",CA,ORD,"Chicago, IL",IL,,-23
2456,4,1230,12,4,107,826,4,19977,2017-04-20,30325,33485,1193,UA,DEN,"Denver, CO",CO,MSN,"Madison, WI",WI,,-19
2457,2,1305,9,4,188,"1,416",6,19790,2017-04-11,31650,31714,1727,DL,MSP,"Minneapolis, MN",MN,RSW,"Fort Myers, FL",FL,,-24
2458,6,610,9,7,168,"1,209",5,19393,2017-04-08,30194,30852,2047,WN,DAL,"Dallas, TX",TX,BWI,"Baltimore, MD",MD,,-5
2459,2,1520,17,8,214,"1,590",7,20436,2017-04-11,34614,30397,1544,F9,SLC,"Salt Lake City, UT",UT,ATL,"Atlanta, GA",GA,,-5
2461,3,835,35,5,154,813,4,19790,2017-04-12,30397,30423,1868,DL,ATL,"Atlanta, GA",GA,AUS,"Austin, TX",TX,,-3
2462,4,1355,5,5,127,957,4,19393,2017-04-20,32457,30325,4339,WN,OAK,"Oakland, CA",CA,DEN,"Denver, CO",CO,,39
2464,2,1430,13,4,62,270,2,19790,2017-04-04,30397,31136,1416,DL,ATL,"Atlanta, GA",GA,JAX,"Jacksonville, FL",FL,,-8
2466,2,1810,14,11,259,"1,744",7,19977,2017-04-11,30977,32575,617,UA,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,,-18
2467,6,1635,13,10,141,834,4,19930,2017-04-15,34057,32575,570,AS,PDX,"Portland, OR",OR,LAX,"Los Angeles, CA",CA,,1
2468,3,1220,19,6,104,602,3,19393,2017-04-26,30466,30325,1539,WN,PHX,"Phoenix, AZ",AZ,DEN,"Denver, CO",CO,,16
2469,1,841,9,6,161,"1,062",5,19977,2017-04-03,33495,30325,295,UA,MSY,"New Orleans, LA",LA,DEN,"Denver, CO",CO,,-13
2470,6,1132,17,4,107,594,3,19790,2017-04-22,30397,32467,1781,DL,ATL,"Atlanta, GA",GA,MIA,"Miami, FL",FL,,-11
2471,6,1210,20,5,94,480,2,20304,2017-04-15,33570,33192,3342,OO,SAN,"San Diego, CA",CA,SMF,"Sacramento, CA",CA,,8
2472,7,2050,23,8,265,"1,400",6,19977,2017-04-02,31703,31453,1628,UA,EWR,"Newark, NJ",NJ,IAH,"Houston, TX",TX,,39
2473,2,2205,7,6,62,314,2,19393,2017-04-11,30852,30647,608,WN,BWI,"Baltimore, MD",MD,CLE,"Cleveland, OH",OH,,-17
2474,3,1123,11,4,51,214,1,19790,2017-04-12,30397,30693,1412,DL,ATL,"Atlanta, GA",GA,BNA,"Nashville, TN",TN,,-17
2475,5,1720,11,17,76,308,2,19393,2017-04-28,32457,32575,3744,WN,SJC,"San Jose, CA",CA,LAX,"Los Angeles, CA",CA,,17
2476,4,645,6,6,156,"1,073",5,19393,2017-04-27,30257,31454,117,WN,ALB,"Albany, NY",NY,MCO,"Orlando, FL",FL,,-25
2478,5,550,12,8,150,"1,024",5,19393,2017-04-21,30559,30325,1659,WN,SEA,"Seattle, WA",WA,DEN,"Denver, CO",CO,,-7
2479,3,2320,13,4,225,"1,721",7,19977,2017-04-26,30559,30977,619,UA,SEA,"Seattle, WA",WA,ORD,"Chicago, IL",IL,,28
2480,1,850,29,5,181,"1,023",5,20409,2017-04-24,31703,34027,643,B6,EWR,"Newark, NJ",NJ,PBI,"West Palm Beach/Palm Beach, FL",FL,,-10
2481,4,1400,8,3,84,446,2,19393,2017-04-06,33570,32457,506,WN,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,,2
2482,1,1411,7,6,71,295,2,20366,2017-04-24,31205,30194,2794,EV,LCH,"Lake Charles, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,,-7
2483,2,1847,10,4,71,301,2,20409,2017-04-18,30792,31703,2701,B6,BUF,"Buffalo, NY",NY,JFK,"New York, NY",NY,,65
2484,2,1240,15,8,114,679,3,19930,2017-04-11,32457,30559,307,AS,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,,-14
2485,6,1000,10,4,153,969,4,19393,2017-04-22,30852,33495,4035,WN,DCA,"Washington, DC",VA,MSY,"New Orleans, LA",LA,,-16
2486,1,545,10,7,89,484,2,19790,2017-04-03,31123,30397,1179,DL,STL,"St. Louis, MO",MO,ATL,"Atlanta, GA",GA,,-9
2488,2,1745,8,6,110,571,3,19393,2017-04-18,31481,31453,1514,WN,ECP,"Panama City, FL",FL,HOU,"Houston, TX",TX,,-7
2489,6,1859,16,20,333,"2,218",9,19805,2017-04-08,31454,32575,178,AA,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,,-14
2490,2,1905,8,6,81,484,2,19790,2017-04-04,31123,30397,2192,DL,STL,"St. Louis, MO",MO,ATL,"Atlanta, GA",GA,,-9
2492,4,1030,31,9,202,"1,013",5,19805,2017-04-06,34100,32467,2051,AA,PHL,"Philadelphia, PA",PA,MIA,"Miami, FL",FL,,27
2493,7,2310,12,12,237,"1,506",7,20436,2017-04-30,33195,30325,291,F9,TPA,"Tampa, FL",FL,DEN,"Denver, CO",CO,,51
2494,7,1735,17,24,124,447,2,19805,2017-04-02,30194,33495,2302,AA,DFW,"Dallas/Fort Worth, TX",TX,MSY,"New Orleans, LA",LA,,280
2495,2,1143,19,4,161,"1,024",5,19977,2017-04-25,30559,30325,693,UA,SEA,"Seattle, WA",WA,DEN,"Denver, CO",CO,,-12
2496,2,1525,39,5,160,679,3,20304,2017-04-18,30559,32457,4953,OO,SEA,"Seattle, WA",WA,SFO,"San Francisco, CA",CA,,21
2497,7,1043,20,5,214,"1,384",6,20304,2017-04-02,32457,33851,5585,OO,SFO,"San Francisco, CA",CA,OKC,"Oklahoma City, OK",OK,,-2
2498,6,936,37,3,252,"1,674",7,20409,2017-04-01,30721,34819,61,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,,25
2499,7,610,10,10,104,628,3,20436,2017-04-16,32211,30325,782,F9,LAS,"Las Vegas, NV",NV,DEN,"Denver, CO",CO,,-25
2500,1,2229,14,4,97,545,3,19790,2017-04-17,30397,34027,1229,DL,ATL,"Atlanta, GA",GA,PBI,"West Palm Beach/Palm Beach, FL",FL,,-13
2501,6,1026,23,5,58,170,1,20366,2017-04-01,30397,31308,5113,EV,ATL,"Atlanta, GA",GA,DHN,"Dothan, AL",AL,,-5
2502,1,1150,9,9,149,946,4,20366,2017-04-03,33244,31703,4265,EV,MEM,"Memphis, TN",TN,EWR,"Newark, NJ",NJ,,-7
2503,7,1810,15,5,105,644,3,19805,2017-04-30,31057,30529,1788,AA,CLT,"Charlotte, NC",NC,BDL,"Hartford, CT",CT,,-20
2504,4,1705,7,4,82,533,3,19393,2017-04-06,30325,33198,1629,WN,DEN,"Denver, CO",CO,MCI,"Kansas City, MO",MO,,0
2505,7,1930,19,5,157,"1,089",5,19805,2017-04-09,31703,32467,2263,AA,JFK,"New York, NY",NY,MIA,"Miami, FL",FL,,-41
2506,7,1910,11,5,79,373,2,19393,2017-04-30,32575,33192,4167,WN,LAX,"Los Angeles, CA",CA,SMF,"Sacramento, CA",CA,,29
2507,5,1105,14,6,163,"1,089",5,19805,2017-04-14,31703,32467,942,AA,JFK,"New York, NY",NY,MIA,"Miami, FL",FL,,18
2510,6,1320,47,10,206,946,4,20409,2017-04-22,30721,30397,697,B6,BOS,"Boston, MA",MA,ATL,"Atlanta, GA",GA,,28
2511,5,830,9,15,81,366,2,19805,2017-04-14,30198,31057,1653,AA,PIT,"Pittsburgh, PA",PA,CLT,"Charlotte, NC",NC,,-20
2512,1,1740,18,6,197,"1,249",5,20409,2017-04-10,31714,30721,1366,B6,RSW,"Fort Myers, FL",FL,BOS,"Boston, MA",MA,,11
2513,7,1745,13,6,153,998,4,19393,2017-04-09,33495,30852,3126,WN,MSY,"New Orleans, LA",LA,BWI,"Baltimore, MD",MD,,2
2514,4,1500,21,12,280,"1,744",7,19805,2017-04-20,30977,32575,1358,AA,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,,8
2515,2,825,19,4,178,948,4,20304,2017-04-18,30325,32457,5578,OO,DEN,"Denver, CO",CO,SJC,"San Jose, CA",CA,,3
2516,6,515,12,5,217,"1,303",6,19805,2017-04-22,34100,30194,1776,AA,PHL,"Philadelphia, PA",PA,DFW,"Dallas/Fort Worth, TX",TX,,-11
2518,3,1101,20,16,167,761,4,19805,2017-04-26,32337,30194,306,AA,IND,"Indianapolis, IN",IN,DFW,"Dallas/Fort Worth, TX",TX,,74
2519,6,1055,11,4,197,"1,504",7,21171,2017-04-22,32457,30423,218,VX,SFO,"San Francisco, CA",CA,AUS,"Austin, TX",TX,,-1
2520,1,1515,11,5,67,304,2,19393,2017-04-24,33570,30466,1540,WN,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,,-6
2521,3,843,37,5,362,"2,434",10,19977,2017-04-05,31703,32575,2012,UA,EWR,"Newark, NJ",NJ,SNA,"Santa Ana, CA",CA,,-20
2522,7,300,8,5,220,"1,674",7,20409,2017-04-30,34819,30721,962,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,,-27
2523,5,1535,19,7,104,453,2,19805,2017-04-21,34100,31295,1792,AA,PHL,"Philadelphia, PA",PA,DTW,"Detroit, MI",MI,,-9
2524,4,1250,8,5,169,"1,180",5,19393,2017-04-20,31714,30529,1941,WN,RSW,"Fort Myers, FL",FL,BDL,"Hartford, CT",CT,,-7
2525,2,1145,15,16,188,"1,121",5,20416,2017-04-04,31454,30721,432,NK,MCO,"Orlando, FL",FL,BOS,"Boston, MA",MA,,37
2526,3,1046,9,8,123,813,4,19790,2017-04-12,30423,30397,1868,DL,AUS,"Austin, TX",TX,ATL,"Atlanta, GA",GA,,-3
2527,7,1340,18,10,191,"1,085",5,19977,2017-04-23,31703,32467,1105,UA,EWR,"Newark, NJ",NJ,MIA,"Miami, FL",FL,,-1
2528,6,2129,11,10,283,"2,343",10,20416,2017-04-22,32575,32467,310,NK,LAX,"Los Angeles, CA",CA,FLL,"Fort Lauderdale, FL",FL,,-7
2531,3,2055,15,4,84,399,2,20304,2017-04-12,30559,30713,4698,OO,SEA,"Seattle, WA",WA,BOI,"Boise, ID",ID,,-11
2532,5,2020,8,17,89,463,2,20304,2017-04-28,34614,31895,4760,OO,SLC,"Salt Lake City, UT",UT,GTF,"Great Falls, MT",MT,,-7
2533,1,1910,13,5,106,657,3,20304,2017-04-24,31453,30693,5940,OO,IAH,"Houston, TX",TX,BNA,"Nashville, TN",TN,,-11
2535,7,2030,13,8,138,973,4,19393,2017-04-23,30194,31454,5746,WN,DAL,"Dallas, TX",TX,MCO,"Orlando, FL",FL,,8
2536,6,1127,12,6,90,554,3,19790,2017-04-08,30647,30397,2232,DL,CLE,"Cleveland, OH",OH,ATL,"Atlanta, GA",GA,,377
2537,4,810,10,14,89,369,2,20409,2017-04-20,30852,30721,1226,B6,BWI,"Baltimore, MD",MD,BOS,"Boston, MA",MA,,-6
2538,7,735,11,7,138,917,4,19393,2017-04-16,30194,33195,5664,WN,DAL,"Dallas, TX",TX,TPA,"Tampa, FL",FL,,-3
2539,5,1515,32,5,135,719,3,20304,2017-04-07,30977,31703,3093,OO,ORD,"Chicago, IL",IL,EWR,"Newark, NJ",NJ,,25
2540,1,1237,10,9,175,"1,120",5,19977,2017-04-03,31714,30977,1754,UA,RSW,"Fort Myers, FL",FL,ORD,"Chicago, IL",IL,,-16
2541,7,800,19,12,77,282,2,19805,2017-04-30,32896,30194,2443,AA,LBB,"Lubbock, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,,-8
2542,7,1840,11,5,50,189,1,19393,2017-04-23,30194,30423,3648,WN,DAL,"Dallas, TX",TX,AUS,"Austin, TX",TX,,109
2543,5,835,21,4,85,356,2,19393,2017-04-21,30397,34492,1576,WN,ATL,"Atlanta, GA",GA,RDU,"Raleigh/Durham, NC",NC,,-4
2544,6,1635,14,6,115,616,3,19393,2017-04-01,31454,30693,1059,WN,MCO,"Orlando, FL",FL,BNA,"Nashville, TN",TN,,10
2546,7,815,16,10,311,"2,136",9,19805,2017-04-30,30436,31703,1003,AA,TUS,"Tucson, AZ",AZ,JFK,"New York, NY",NY,,19
2547,1,1502,25,13,87,259,2,19790,2017-04-24,30397,30994,1598,DL,ATL,"Atlanta, GA",GA,CHS,"Charleston, SC",SC,,10
2548,7,2010,17,11,251,"1,703",7,20416,2017-04-23,32467,30325,355,NK,FLL,"Fort Lauderdale, FL",FL,DEN,"Denver, CO",CO,,-1
2549,4,935,20,3,241,"1,851",8,19790,2017-04-27,34614,30852,832,DL,SLC,"Salt Lake City, UT",UT,DCA,"Washington, DC",VA,,-10
2550,2,1047,10,16,70,247,1,19805,2017-04-25,33214,30194,1213,AA,SAT,"San Antonio, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,,-10
2551,7,750,10,5,137,997,4,19393,2017-04-09,30977,33195,5618,WN,MDW,"Chicago, IL",IL,TPA,"Tampa, FL",FL,,-11
2552,7,1308,8,7,53,201,1,19690,2017-04-23,32982,33830,210,HA,LIH,"Lihue, HI",HI,OGG,"Kahului, HI",HI,,7
2553,7,800,21,26,80,160,1,20304,2017-04-09,33785,30466,3078,OO,YUM,"Yuma, AZ",AZ,PHX,"Phoenix, AZ",AZ,,-5
2554,3,1402,17,10,87,304,2,20366,2017-04-19,32945,30397,5212,EV,LEX,"Lexington, KY",KY,ATL,"Atlanta, GA",GA,,-7
2556,7,1004,34,6,339,"2,248",9,20409,2017-04-23,31703,32211,411,B6,JFK,"New York, NY",NY,LAS,"Las Vegas, NV",NV,,-18
2557,4,820,13,7,82,343,2,20304,2017-04-20,30647,30977,2919,OO,CAK,"Akron, OH",OH,ORD,"Chicago, IL",IL,,-27
2558,4,930,20,7,89,399,2,19805,2017-04-27,30852,30721,2139,AA,DCA,"Washington, DC",VA,BOS,"Boston, MA",MA,,-8
2560,3,1340,11,7,61,166,1,20304,2017-04-19,31267,31295,4875,OO,DAY,"Dayton, OH",OH,DTW,"Detroit, MI",MI,,-9
2561,4,817,16,7,186,"1,379",6,20416,2017-04-20,32575,31453,216,NK,LAX,"Los Angeles, CA",CA,IAH,"Houston, TX",TX,,-9
2562,3,700,25,5,102,449,2,19805,2017-04-05,34100,31057,2046,AA,PHL,"Philadelphia, PA",PA,CLT,"Charlotte, NC",NC,,-10
2563,7,600,12,4,217,"1,744",7,19977,2017-04-16,32575,30977,506,UA,LAX,"Los Angeles, CA",CA,ORD,"Chicago, IL",IL,,-32
2564,4,1400,24,5,472,"3,801",11,19977,2017-04-06,32134,32016,201,UA,HNL,"Honolulu, HI",HI,GUM,"Guam, TT",TT,,6
2565,4,2007,12,7,89,533,3,19977,2017-04-20,30325,33198,1824,UA,DEN,"Denver, CO",CO,MCI,"Kansas City, MO",MO,,22
2566,3,645,9,11,189,"1,246",5,19393,2017-04-12,30194,32575,6160,WN,DAL,"Dallas, TX",TX,LAX,"Los Angeles, CA",CA,,-18
2567,7,1535,7,5,216,"1,728",7,19393,2017-04-09,33570,30977,5251,WN,SAN,"San Diego, CA",CA,MDW,"Chicago, IL",IL,,-4
2568,7,1815,30,12,362,"2,446",10,19977,2017-04-09,31454,32457,380,UA,MCO,"Orlando, FL",FL,SFO,"San Francisco, CA",CA,,11
2569,1,645,15,10,203,"1,246",5,19393,2017-04-24,30194,32575,6160,WN,DAL,"Dallas, TX",TX,LAX,"Los Angeles, CA",CA,,4
2570,3,1333,16,11,139,986,4,20366,2017-04-05,31453,31066,4295,EV,IAH,"Houston, TX",TX,CMH,"Columbus, OH",OH,,-33
2571,1,930,14,3,71,313,2,20409,2017-04-10,30529,30852,699,B6,BDL,"Hartford, CT",CT,DCA,"Washington, DC",VA,,-23
2572,3,910,11,6,233,"1,587",7,19393,2017-04-26,30693,32211,376,WN,BNA,"Nashville, TN",TN,LAS,"Las Vegas, NV",NV,,-7
2573,1,1020,9,12,78,223,1,19790,2017-04-03,35249,30397,692,DL,TLH,"Tallahassee, FL",FL,ATL,"Atlanta, GA",GA,,18
2574,2,1610,13,12,70,236,1,19805,2017-04-04,32211,32575,1440,AA,LAS,"Las Vegas, NV",NV,LAX,"Los Angeles, CA",CA,,-15
2575,7,1711,21,9,72,226,1,19790,2017-04-30,31057,30397,2642,DL,CLT,"Charlotte, NC",NC,ATL,"Atlanta, GA",GA,,-20
2576,7,1730,19,10,72,184,1,20409,2017-04-02,31703,30721,1232,B6,LGA,"New York, NY",NY,BOS,"Boston, MA",MA,,-23
2577,4,1720,21,5,73,255,2,20304,2017-04-20,32343,31650,7437,OO,INL,"International Falls, MN",MN,MSP,"Minneapolis, MN",MN,,-7
2578,3,1105,12,11,138,758,4,19393,2017-04-05,30852,31454,3872,WN,IAD,"Washington, DC",VA,MCO,"Orlando, FL",FL,,97
2579,4,1605,10,14,172,"1,068",5,20409,2017-04-13,31714,31703,12,B6,RSW,"Fort Myers, FL",FL,EWR,"Newark, NJ",NJ,,22
2580,7,2210,17,2,366,"2,979",11,19805,2017-04-02,32982,30466,697,AA,LIH,"Lihue, HI",HI,PHX,"Phoenix, AZ",AZ,,4
2581,5,600,12,6,98,488,2,19790,2017-04-28,31703,31295,2892,DL,EWR,"Newark, NJ",NJ,DTW,"Detroit, MI",MI,,-24
2582,6,1305,14,4,142,931,4,19790,2017-04-15,31650,30852,1589,DL,MSP,"Minneapolis, MN",MN,DCA,"Washington, DC",VA,,-9
2583,5,1652,8,8,191,"1,457",6,20416,2017-04-28,32457,30194,408,NK,OAK,"Oakland, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,,-18
2584,5,1430,17,6,44,100,1,19690,2017-04-07,32134,33830,216,HA,HNL,"Honolulu, HI",HI,OGG,"Kahului, HI",HI,,32
2585,4,1540,20,3,55,109,1,20304,2017-04-20,32575,33570,5944,OO,LAX,"Los Angeles, CA",CA,SAN,"San Diego, CA",CA,,-6
2586,1,1545,15,15,238,"1,547",7,19790,2017-04-03,34819,30397,1595,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,,19
2588,3,1500,14,3,196,"1,532",7,19790,2017-04-12,33570,31650,1728,DL,SAN,"San Diego, CA",CA,MSP,"Minneapolis, MN",MN,,-38
2589,7,1500,14,11,263,"1,744",7,19805,2017-04-16,30977,32575,1358,AA,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,,-7
2590,7,1610,9,4,161,"1,111",5,19393,2017-04-30,30529,33195,2445,WN,BDL,"Hartford, CT",CT,TPA,"Tampa, FL",FL,,29
2591,3,1523,11,8,122,787,4,20416,2017-04-12,31454,30852,782,NK,MCO,"Orlando, FL",FL,BWI,"Baltimore, MD",MD,,-22
2592,4,1957,13,11,279,"1,927",8,19790,2017-04-27,31295,30559,1823,DL,DTW,"Detroit, MI",MI,SEA,"Seattle, WA",WA,,-34
2594,4,725,11,13,96,391,2,19790,2017-04-06,30325,34614,2267,DL,DEN,"Denver, CO",CO,SLC,"Salt Lake City, UT",UT,,-8
2595,1,2035,18,9,135,883,4,19393,2017-04-24,30325,31453,1720,WN,DEN,"Denver, CO",CO,HOU,"Houston, TX",TX,,10
2596,5,2330,14,19,403,"2,846",11,19930,2017-04-14,30299,30977,138,AS,ANC,"Anchorage, AK",AK,ORD,"Chicago, IL",IL,,17
2597,5,1345,11,5,112,680,3,19930,2017-04-07,31401,30559,62,AS,KTN,"Ketchikan, AK",AK,SEA,"Seattle, WA",WA,,-16
2598,3,1250,13,4,245,"1,521",7,20409,2017-04-05,31703,30423,795,B6,JFK,"New York, NY",NY,AUS,"Austin, TX",TX,,-10
2599,7,1550,11,5,142,895,4,19393,2017-04-30,30325,30977,238,WN,DEN,"Denver, CO",CO,MDW,"Chicago, IL",IL,,1
2600,4,1620,12,5,103,647,3,19805,2017-04-13,33192,30466,590,AA,SMF,"Sacramento, CA",CA,PHX,"Phoenix, AZ",AZ,,-7
2601,6,1100,16,6,99,461,2,20304,2017-04-29,34614,33127,7360,OO,SLC,"Salt Lake City, UT",UT,LWS,"Lewiston, ID",ID,,-9
2602,2,900,24,15,158,733,3,19805,2017-04-11,31703,30977,373,AA,LGA,"New York, NY",NY,ORD,"Chicago, IL",IL,,-9
2603,2,805,17,5,124,640,3,19393,2017-04-11,30721,31066,1782,WN,BOS,"Boston, MA",MA,CMH,"Columbus, OH",OH,,-17
2604,7,1520,20,4,75,286,2,20304,2017-04-16,30977,33044,2971,OO,ORD,"Chicago, IL",IL,SDF,"Louisville, KY",KY,,-10
2605,4,600,12,38,93,236,1,19977,2017-04-20,32211,32575,324,UA,LAS,"Las Vegas, NV",NV,LAX,"Los Angeles, CA",CA,,-1
2606,2,2030,11,3,98,546,3,19393,2017-04-18,30194,31123,1442,WN,DAL,"Dallas, TX",TX,STL,"St. Louis, MO",MO,,0
2607,5,605,20,6,155,"1,067",5,19393,2017-04-21,32211,30194,596,WN,LAS,"Las Vegas, NV",NV,DAL,"Dallas, TX",TX,,-4
2608,3,1358,13,15,221,"1,744",7,19977,2017-04-19,32575,30977,1897,UA,LAX,"Los Angeles, CA",CA,ORD,"Chicago, IL",IL,,0
2609,6,600,13,9,89,431,2,19805,2017-04-01,33244,30194,1054,AA,MEM,"Memphis, TN",TN,DFW,"Dallas/Fort Worth, TX",TX,,-11
2610,5,1031,20,6,168,763,4,19930,2017-04-28,32211,34057,627,AS,LAS,"Las Vegas, NV",NV,PDX,"Portland, OR",OR,,3
2611,3,710,15,5,80,343,2,20366,2017-04-19,30647,30977,3861,EV,CAK,"Akron, OH",OH,ORD,"Chicago, IL",IL,,-29
2612,6,1120,10,4,96,569,3,19930,2017-04-01,34057,32457,408,AS,PDX,"Portland, OR",OR,SJC,"San Jose, CA",CA,,-14
2614,7,1840,11,9,117,562,3,20366,2017-04-16,30599,31453,3909,EV,BHM,"Birmingham, AL",AL,IAH,"Houston, TX",TX,,-9
2615,1,2235,31,5,79,213,1,19805,2017-04-24,31057,34685,1657,AA,CLT,"Charlotte, NC",NC,SAV,"Savannah, GA",GA,,5
2616,4,1625,7,5,53,237,1,19393,2017-04-27,31123,33198,1226,WN,STL,"St. Louis, MO",MO,MCI,"Kansas City, MO",MO,,-2
2617,5,1115,12,6,97,462,2,20304,2017-04-14,34489,32457,5465,OO,RDM,"Bend/Redmond, OR",OR,SFO,"San Francisco, CA",CA,,2
2618,4,2330,29,6,248,"1,947",8,19790,2017-04-27,32575,30397,1195,DL,LAX,"Los Angeles, CA",CA,ATL,"Atlanta, GA",GA,,69
2619,5,725,12,6,87,460,2,19393,2017-04-07,30194,33198,1742,WN,DAL,"Dallas, TX",TX,MCI,"Kansas City, MO",MO,,25
2620,1,1050,13,5,140,909,4,19930,2017-04-24,30559,32523,75,AS,SEA,"Seattle, WA",WA,JNU,"Juneau, AK",AK,,-19
2621,2,2140,18,7,73,317,2,19790,2017-04-25,30397,31135,2568,DL,ATL,"Atlanta, GA",GA,MYR,"Myrtle Beach, SC",SC,,-6
2622,5,2100,18,7,142,861,4,20436,2017-04-07,31454,34100,1674,F9,MCO,"Orlando, FL",FL,PHL,"Philadelphia, PA",PA,,27
2623,3,1230,12,3,196,"1,522",7,19790,2017-04-12,32575,31650,1377,DL,SNA,"Santa Ana, CA",CA,MSP,"Minneapolis, MN",MN,,-34
2625,7,1504,13,8,193,"1,363",6,19790,2017-04-30,33198,32575,2078,DL,MCI,"Kansas City, MO",MO,LAX,"Los Angeles, CA",CA,,-13
2626,2,1840,12,9,249,"1,678",7,20436,2017-04-04,33105,32211,1121,F9,CVG,"Cincinnati, OH",KY,LAS,"Las Vegas, NV",NV,,-22
2627,5,1555,33,3,373,"2,521",11,19805,2017-04-28,34100,32457,723,AA,PHL,"Philadelphia, PA",PA,SFO,"San Francisco, CA",CA,,-3
2629,6,1725,12,25,81,212,1,19977,2017-04-29,30852,31703,1972,UA,IAD,"Washington, DC",VA,EWR,"Newark, NJ",NJ,,-7
2630,2,820,27,3,152,834,4,19930,2017-04-04,32575,34057,563,AS,LAX,"Los Angeles, CA",CA,PDX,"Portland, OR",OR,,-7
2631,5,1040,14,4,74,363,2,20304,2017-04-14,32457,32575,5133,OO,SFO,"San Francisco, CA",CA,ONT,"Ontario, CA",CA,,-16
2632,3,2200,12,4,109,639,3,20304,2017-04-26,30325,30436,5525,OO,DEN,"Denver, CO",CO,TUS,"Tucson, AZ",AZ,,-17
2633,1,1720,24,13,78,236,1,21171,2017-04-03,32575,32211,480,VX,LAX,"Los Angeles, CA",CA,LAS,"Las Vegas, NV",NV,,16
2634,4,825,65,5,214,901,4,19977,2017-04-06,30852,32467,1508,UA,IAD,"Washington, DC",VA,FLL,"Fort Lauderdale, FL",FL,,65
2635,6,1613,17,3,51,185,1,19805,2017-04-22,31057,32323,1868,AA,CLT,"Charlotte, NC",NC,ILM,"Wilmington, NC",NC,,-2
2636,7,933,22,10,107,472,2,19977,2017-04-30,33316,30325,732,UA,OMA,"Omaha, NE",NE,DEN,"Denver, CO",CO,,-8
2638,7,1140,22,10,280,"2,086",9,19930,2017-04-16,30559,33495,788,AS,SEA,"Seattle, WA",WA,MSY,"New Orleans, LA",LA,,-10
2639,1,610,13,7,134,909,4,19393,2017-04-03,33192,30325,1966,WN,SMF,"Sacramento, CA",CA,DEN,"Denver, CO",CO,,-10
2640,1,945,25,3,147,"1,045",5,19805,2017-04-03,32467,34819,397,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,,-8
2641,4,1535,41,7,226,"1,123",5,19977,2017-04-20,31295,30325,350,UA,DTW,"Detroit, MI",MI,DEN,"Denver, CO",CO,,22
2642,6,1835,12,9,69,247,1,19805,2017-04-08,33214,30194,190,AA,SAT,"San Antonio, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,,-12
2643,3,1216,35,10,121,383,2,20366,2017-04-26,30781,30194,2805,EV,BTR,"Baton Rouge, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,"1,401",160
