UID,DAY_OF_WEEK,CRS_DEP_TIME,TAXI_OUT,TAXI_IN,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,AIRLINE_ID,FL_DATE,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,FL_NUM,UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,FIRST_DEP_TIME,ARR_DELAY
3083,7,1740,14.0,14.0,231.0,1521.0,7,19790,2017-07-23,30423,31703,2896,DL,AUS,"Austin, TX",TX,JFK,"New York, NY",NY,,123.0
3084,5,1430,12.0,8.0,343.0,2335.0,10,19393,2017-07-07,30852,30559,538,WN,BWI,"Baltimore, MD",MD,SEA,"Seattle, WA",WA,,24.0
3085,2,1300,34.0,3.0,121.0,612.0,3,19977,2017-07-25,30977,30852,1633,UA,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,,5.0
3086,7,2210,12.0,5.0,98.0,618.0,3,20304,2017-07-23,34614,31603,4752,OO,SLC,"Salt Lake City, UT",UT,EUG,"Eugene, OR",OR,,-8.0
3087,3,1905,12.0,17.0,68.0,226.0,1,19790,2017-07-26,30397,31057,646,DL,ATL,"Atlanta, GA",GA,CLT,"Charlotte, NC",NC,,-14.0
3088,2,1617,36.0,11.0,137.0,679.0,3,19977,2017-07-25,32457,30559,447,UA,SFO,"San Francisco, CA",CA,SEA,"Seattle, WA",WA,,6.0
3089,5,705,16.0,10.0,77.0,280.0,2,19805,2017-07-14,34100,30721,1824,AA,PHL,"Philadelphia, PA",PA,BOS,"Boston, MA",MA,,47.0
3090,2,815,21.0,11.0,175.0,1121.0,5,19393,2017-07-25,30977,30140,2053,WN,MDW,"Chicago, IL",IL,ABQ,"Albuquerque, NM",NM,,-4.0
3091,6,540,16.0,12.0,74.0,224.0,1,20304,2017-07-29,31884,30559,3543,OO,GEG,"Spokane, WA",WA,SEA,"Seattle, WA",WA,,-2.0
3092,2,1550,15.0,7.0,155.0,926.0,4,20416,2017-07-11,31295,33495,985,NK,DTW,"Detroit, MI",MI,MSY,"New Orleans, LA",LA,,-5.0
3093,7,800,14.0,6.0,79.0,425.0,2,19790,2017-07-02,33495,30397,1955,DL,MSY,"New Orleans, LA",LA,ATL,"Atlanta, GA",GA,,-7.0
3094,7,620,9.0,5.0,117.0,787.0,4,19393,2017-07-09,31454,30852,1890,WN,MCO,"Orlando, FL",FL,BWI,"Baltimore, MD",MD,,-16.0
3095,5,1150,11.0,6.0,126.0,794.0,4,19790,2017-07-28,35096,30397,2999,DL,SYR,"Syracuse, NY",NY,ATL,"Atlanta, GA",GA,,-11.0
3096,7,1020,23.0,6.0,122.0,563.0,3,20366,2017-07-02,30721,30647,4336,EV,BOS,"Boston, MA",MA,CLE,"Cleveland, OH",OH,,35.0
3097,1,1600,14.0,17.0,83.0,337.0,2,20304,2017-07-24,32575,32457,4923,OO,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,,30.0
3098,5,1227,24.0,3.0,112.0,554.0,3,19790,2017-07-21,30397,30647,2528,DL,ATL,"Atlanta, GA",GA,CLE,"Cleveland, OH",OH,,22.0
3099,6,745,37.0,7.0,86.0,164.0,1,19790,2017-07-15,30431,30397,1504,DL,AVL,"Asheville, NC",NC,ATL,"Atlanta, GA",GA,,20.0
3100,1,1730,14.0,19.0,82.0,332.0,2,19790,2017-07-31,33244,30397,1778,DL,MEM,"Memphis, TN",TN,ATL,"Atlanta, GA",GA,,-16.0
3101,7,2030,25.0,5.0,108.0,554.0,3,20304,2017-07-23,31295,30255,4977,OO,DTW,"Detroit, MI",MI,HSV,"Huntsville, AL",AL,,-15.0
3103,5,1125,21.0,8.0,140.0,862.0,4,19977,2017-07-07,31453,30325,1874,UA,IAH,"Houston, TX",TX,DEN,"Denver, CO",CO,,-7.0
3104,7,2105,33.0,31.0,392.0,2586.0,11,19790,2017-07-16,31703,32457,435,DL,JFK,"New York, NY",NY,SFO,"San Francisco, CA",CA,,-13.0
3105,6,630,14.0,6.0,138.0,862.0,4,20436,2017-07-08,30325,31453,250,F9,DEN,"Denver, CO",CO,IAH,"Houston, TX",TX,,-14.0
3106,6,1705,11.0,2.0,76.0,416.0,2,20304,2017-07-08,30977,33316,3102,OO,ORD,"Chicago, IL",IL,OMA,"Omaha, NE",NE,,-21.0
3107,5,1110,14.0,8.0,75.0,304.0,2,19393,2017-07-28,33570,30466,3416,WN,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,,15.0
3108,1,1200,18.0,6.0,239.0,1726.0,7,19805,2017-07-17,30977,32575,1163,AA,ORD,"Chicago, IL",IL,SNA,"Santa Ana, CA",CA,,-16.0
3109,1,1830,15.0,10.0,183.0,1167.0,5,19393,2017-07-31,32467,30977,4286,WN,FLL,"Fort Lauderdale, FL",FL,MDW,"Chicago, IL",IL,,-6.0
3110,2,1730,25.0,7.0,72.0,247.0,1,19805,2017-07-18,30194,33214,2385,AA,DFW,"Dallas/Fort Worth, TX",TX,SAT,"San Antonio, TX",TX,,3.0
3111,3,600,16.0,5.0,221.0,1542.0,7,19930,2017-07-19,30299,34057,130,AS,ANC,"Anchorage, AK",AK,PDX,"Portland, OR",OR,,7.0
3112,2,1000,11.0,4.0,61.0,239.0,1,19393,2017-07-18,31453,30194,16,WN,HOU,"Houston, TX",TX,DAL,"Dallas, TX",TX,,7.0
3113,4,1430,10.0,5.0,54.0,190.0,1,20366,2017-07-27,31453,30185,4012,EV,IAH,"Houston, TX",TX,AEX,"Alexandria, LA",LA,,16.0
3114,6,1749,24.0,3.0,314.0,2367.0,10,19977,2017-07-08,32457,32758,1723,UA,SFO,"San Francisco, CA",CA,KOA,"Kona, HI",HI,,-11.0
3115,6,1750,111.0,16.0,259.0,936.0,4,19805,2017-07-08,31057,30194,530,AA,CLT,"Charlotte, NC",NC,DFW,"Dallas/Fort Worth, TX",TX,,89.0
3116,3,1628,23.0,8.0,97.0,373.0,2,20304,2017-07-26,33367,31295,4611,OO,MLI,"Moline, IL",IL,DTW,"Detroit, MI",MI,,-1.0
3117,3,1425,9.0,6.0,104.0,644.0,3,19805,2017-07-05,31057,30529,1727,AA,CLT,"Charlotte, NC",NC,BDL,"Hartford, CT",CT,,-12.0
3118,5,2249,57.0,4.0,306.0,2161.0,9,19977,2017-07-14,32457,30647,1267,UA,SFO,"San Francisco, CA",CA,CLE,"Cleveland, OH",OH,,24.0
3119,3,600,8.0,4.0,59.0,220.0,1,19393,2017-07-26,31703,30852,1556,WN,ISP,"Islip, NY",NY,BWI,"Baltimore, MD",MD,,-16.0
3120,2,1630,23.0,4.0,106.0,425.0,2,19790,2017-07-04,33495,30397,1293,DL,MSY,"New Orleans, LA",LA,ATL,"Atlanta, GA",GA,,26.0
3122,6,700,10.0,4.0,42.0,144.0,1,20304,2017-07-15,31337,31650,4692,OO,DLH,"Duluth, MN",MN,MSP,"Minneapolis, MN",MN,,-24.0
3124,7,1610,7.0,5.0,239.0,1506.0,7,19393,2017-07-02,33195,30325,2911,WN,TPA,"Tampa, FL",FL,DEN,"Denver, CO",CO,,44.0
3126,7,1107,16.0,8.0,214.0,1620.0,7,20436,2017-07-02,30325,31703,506,F9,DEN,"Denver, CO",CO,LGA,"New York, NY",NY,,-19.0
3127,5,1745,20.0,14.0,135.0,594.0,3,19790,2017-07-14,31295,30397,94,DL,DTW,"Detroit, MI",MI,ATL,"Atlanta, GA",GA,,106.0
3129,1,1315,15.0,3.0,171.0,1211.0,5,19393,2017-07-31,32575,33214,3444,WN,LAX,"Los Angeles, CA",CA,SAT,"San Antonio, TX",TX,,-7.0
3130,6,1025,7.0,6.0,56.0,210.0,1,19393,2017-07-22,30852,30198,5023,WN,BWI,"Baltimore, MD",MD,PIT,"Pittsburgh, PA",PA,,-11.0
3131,1,2020,35.0,6.0,87.0,304.0,2,19805,2017-07-03,30466,33570,563,AA,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,,12.0
3132,2,1645,14.0,4.0,61.0,255.0,2,19393,2017-07-11,30852,34492,672,WN,BWI,"Baltimore, MD",MD,RDU,"Raleigh/Durham, NC",NC,,5.0
3133,4,1515,21.0,7.0,149.0,980.0,4,20304,2017-07-06,31650,34492,4802,OO,MSP,"Minneapolis, MN",MN,RDU,"Raleigh/Durham, NC",NC,,-10.0
3134,4,2030,10.0,6.0,91.0,547.0,3,19393,2017-07-13,30397,30852,250,WN,ATL,"Atlanta, GA",GA,DCA,"Washington, DC",VA,,129.0
3135,4,725,9.0,7.0,96.0,534.0,3,19790,2017-07-13,30397,30852,2578,DL,ATL,"Atlanta, GA",GA,IAD,"Washington, DC",VA,,-13.0
3136,2,1515,22.0,5.0,73.0,184.0,1,20409,2017-07-18,30721,31703,1231,B6,BOS,"Boston, MA",MA,LGA,"New York, NY",NY,,-26.0
3137,2,1215,9.0,21.0,272.0,1587.0,7,19805,2017-07-18,30466,30397,612,AA,PHX,"Phoenix, AZ",AZ,ATL,"Atlanta, GA",GA,,54.0
3138,4,1730,13.0,14.0,238.0,1558.0,7,20436,2017-07-06,34100,30325,177,F9,PHL,"Philadelphia, PA",PA,DEN,"Denver, CO",CO,,-38.0
3139,3,1845,10.0,14.0,76.0,365.0,2,19393,2017-07-26,30436,32211,412,WN,TUS,"Tucson, AZ",AZ,LAS,"Las Vegas, NV",NV,,0.0
3140,6,1325,16.0,8.0,94.0,458.0,2,20304,2017-07-01,32280,30325,5184,OO,IDA,"Idaho Falls, ID",ID,DEN,"Denver, CO",CO,,-4.0
3141,6,830,16.0,5.0,103.0,588.0,3,19790,2017-07-15,34614,32575,606,DL,SLC,"Salt Lake City, UT",UT,SNA,"Santa Ana, CA",CA,,-20.0
3142,3,720,22.0,3.0,88.0,447.0,2,19805,2017-07-19,30194,33495,1038,AA,DFW,"Dallas/Fort Worth, TX",TX,MSY,"New Orleans, LA",LA,,-3.0
3144,5,835,7.0,5.0,65.0,342.0,2,19393,2017-07-14,32575,32457,4180,WN,SNA,"Santa Ana, CA",CA,SJC,"San Jose, CA",CA,,-14.0
3145,1,2215,10.0,4.0,150.0,1072.0,5,19393,2017-07-24,31454,30721,3348,WN,MCO,"Orlando, FL",FL,PVD,"Providence, RI",RI,,-18.0
3146,5,700,13.0,8.0,94.0,481.0,2,19790,2017-07-07,34524,30397,1961,DL,RIC,"Richmond, VA",VA,ATL,"Atlanta, GA",GA,,-6.0
3147,3,1805,38.0,12.0,130.0,349.0,2,19393,2017-07-12,31650,30977,991,WN,MSP,"Minneapolis, MN",MN,MDW,"Chicago, IL",IL,,38.0
3149,6,1155,13.0,7.0,97.0,513.0,3,20366,2017-07-08,31453,34783,4214,EV,IAH,"Houston, TX",TX,SGF,"Springfield, MO",MO,,-1.0
3150,1,1234,15.0,4.0,146.0,1017.0,5,19805,2017-07-03,30194,31714,1063,AA,DFW,"Dallas/Fort Worth, TX",TX,RSW,"Fort Myers, FL",FL,,-16.0
3151,1,105,14.0,7.0,208.0,1590.0,7,19790,2017-07-31,34614,30397,2082,DL,SLC,"Salt Lake City, UT",UT,ATL,"Atlanta, GA",GA,,-6.0
3152,4,733,17.0,15.0,267.0,1874.0,8,19977,2017-07-27,31453,30559,993,UA,IAH,"Houston, TX",TX,SEA,"Seattle, WA",WA,,-19.0
3153,2,940,8.0,7.0,218.0,1618.0,7,19393,2017-07-04,30599,32211,4115,WN,BHM,"Birmingham, AL",AL,LAS,"Las Vegas, NV",NV,,-14.0
3154,1,540,14.0,7.0,151.0,931.0,4,20304,2017-07-10,34236,30325,5676,OO,SBP,"San Luis Obispo, CA",CA,DEN,"Denver, CO",CO,,-7.0
3155,4,820,14.0,15.0,202.0,1237.0,5,20416,2017-07-20,32467,30721,610,NK,FLL,"Fort Lauderdale, FL",FL,BOS,"Boston, MA",MA,,4.0
3156,5,1316,21.0,5.0,80.0,375.0,2,20304,2017-07-21,31650,30685,4973,OO,MSP,"Minneapolis, MN",MN,BMI,"Bloomington/Normal, IL",IL,,-6.0
3157,6,842,17.0,4.0,220.0,1609.0,7,20409,2017-07-22,30721,31453,1031,B6,BOS,"Boston, MA",MA,HOU,"Houston, TX",TX,,-32.0
3159,1,1130,30.0,10.0,91.0,236.0,1,19393,2017-07-24,32575,32211,3308,WN,LAX,"Los Angeles, CA",CA,LAS,"Las Vegas, NV",NV,,28.0
3160,6,2004,18.0,14.0,184.0,1013.0,5,19805,2017-07-15,32467,34100,1098,AA,MIA,"Miami, FL",FL,PHL,"Philadelphia, PA",PA,,63.0
3161,7,620,15.0,12.0,91.0,425.0,2,19393,2017-07-23,33495,30397,2408,WN,MSY,"New Orleans, LA",LA,ATL,"Atlanta, GA",GA,,9.0
3162,1,956,14.0,3.0,62.0,209.0,1,20409,2017-07-31,31703,35096,116,B6,JFK,"New York, NY",NY,SYR,"Syracuse, NY",NY,,-16.0
3163,5,523,22.0,4.0,68.0,224.0,1,19977,2017-07-28,30194,31453,1843,UA,DFW,"Dallas/Fort Worth, TX",TX,IAH,"Houston, TX",TX,,-14.0
3164,5,2206,14.0,6.0,74.0,368.0,2,19790,2017-07-28,34614,32211,2257,DL,SLC,"Salt Lake City, UT",UT,LAS,"Las Vegas, NV",NV,,-13.0
3165,7,1150,8.0,4.0,86.0,377.0,2,19393,2017-07-16,30721,30852,1318,WN,MHT,"Manchester, NH",NH,BWI,"Baltimore, MD",MD,,1.0
3166,7,651,14.0,17.0,109.0,551.0,3,19805,2017-07-16,30615,30194,1015,AA,ELP,"El Paso, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,,-4.0
3167,3,1317,17.0,5.0,117.0,637.0,3,20304,2017-07-26,34783,30325,5790,OO,SGF,"Springfield, MO",MO,DEN,"Denver, CO",CO,,6.0
3168,7,1205,11.0,5.0,89.0,543.0,3,19393,2017-07-02,32457,34057,1794,WN,OAK,"Oakland, CA",CA,PDX,"Portland, OR",OR,,-1.0
3169,1,2107,29.0,3.0,87.0,356.0,2,19790,2017-07-17,30397,34492,2838,DL,ATL,"Atlanta, GA",GA,RDU,"Raleigh/Durham, NC",NC,,12.0
3170,4,1504,56.0,17.0,250.0,1096.0,5,19790,2017-07-20,32467,31703,1437,DL,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,,100.0
3171,3,830,17.0,4.0,120.0,733.0,3,19805,2017-07-19,30977,31703,388,AA,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,,-11.0
3172,7,2055,12.0,5.0,76.0,411.0,2,19790,2017-07-16,33105,30852,327,DL,CVG,"Cincinnati, OH",KY,DCA,"Washington, DC",VA,,-15.0
3173,6,812,22.0,13.0,187.0,1069.0,5,20409,2017-07-29,32467,31703,502,B6,FLL,"Fort Lauderdale, FL",FL,JFK,"New York, NY",NY,,15.0
3174,5,1125,24.0,18.0,231.0,1671.0,7,19805,2017-07-28,34570,30977,2176,AA,RNO,"Reno, NV",NV,ORD,"Chicago, IL",IL,,-15.0
3175,6,2045,13.0,3.0,59.0,223.0,1,19393,2017-07-22,32211,32575,4712,WN,LAS,"Las Vegas, NV",NV,BUR,"Burbank, CA",CA,,23.0
3176,6,1720,15.0,6.0,218.0,1514.0,7,19977,2017-07-08,30977,32211,916,UA,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,,-14.0
3177,6,515,16.0,6.0,141.0,996.0,4,19977,2017-07-15,31603,30325,2413,UA,EUG,"Eugene, OR",OR,DEN,"Denver, CO",CO,,-5.0
3178,1,1914,10.0,4.0,82.0,496.0,2,20409,2017-07-03,30198,30721,1886,B6,PIT,"Pittsburgh, PA",PA,BOS,"Boston, MA",MA,,-26.0
3179,4,1401,24.0,4.0,60.0,106.0,1,19790,2017-07-27,30397,30980,936,DL,ATL,"Atlanta, GA",GA,CHA,"Chattanooga, TN",TN,,4.0
3180,5,2255,11.0,5.0,191.0,1448.0,6,19790,2017-07-28,30559,30299,1957,DL,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,,-27.0
3181,2,1540,15.0,8.0,75.0,268.0,2,19805,2017-07-25,30198,34100,1700,AA,PIT,"Pittsburgh, PA",PA,PHL,"Philadelphia, PA",PA,,133.0
3182,3,1615,14.0,7.0,326.0,2475.0,10,19790,2017-07-19,32575,31703,759,DL,LAX,"Los Angeles, CA",CA,JFK,"New York, NY",NY,,-20.0
3183,2,2024,21.0,6.0,137.0,852.0,4,20416,2017-07-18,31650,30194,749,NK,MSP,"Minneapolis, MN",MN,DFW,"Dallas/Fort Worth, TX",TX,,3.0
3184,3,1410,13.0,3.0,147.0,1009.0,5,19805,2017-07-05,30466,34057,307,AA,PHX,"Phoenix, AZ",AZ,PDX,"Portland, OR",OR,,8.0
3185,7,1050,12.0,4.0,70.0,286.0,2,20304,2017-07-09,33044,30977,5581,OO,SDF,"Louisville, KY",KY,ORD,"Chicago, IL",IL,,-22.0
3186,2,1008,9.0,21.0,72.0,231.0,1,20409,2017-07-18,32575,32211,280,B6,LGB,"Long Beach, CA",CA,LAS,"Las Vegas, NV",NV,,3.0
3187,4,1901,14.0,3.0,156.0,1133.0,5,20409,2017-07-13,34027,30529,1142,B6,PBI,"West Palm Beach/Palm Beach, FL",FL,BDL,"Hartford, CT",CT,,99.0
3188,2,1550,7.0,4.0,132.0,925.0,4,19393,2017-07-25,30852,32467,1792,WN,BWI,"Baltimore, MD",MD,FLL,"Fort Lauderdale, FL",FL,,-11.0
3189,6,1745,11.0,6.0,143.0,1042.0,5,19790,2017-07-29,31650,30423,740,DL,MSP,"Minneapolis, MN",MN,AUS,"Austin, TX",TX,,-41.0
3190,1,550,10.0,6.0,80.0,395.0,2,19393,2017-07-17,30693,30977,357,WN,BNA,"Nashville, TN",TN,MDW,"Chicago, IL",IL,,-9.0
3191,5,1901,18.0,5.0,238.0,1133.0,5,20409,2017-07-28,34027,30529,1142,B6,PBI,"West Palm Beach/Palm Beach, FL",FL,BDL,"Hartford, CT",CT,,154.0
3192,1,947,11.0,8.0,236.0,1754.0,8,19977,2017-07-17,30325,30721,789,UA,DEN,"Denver, CO",CO,BOS,"Boston, MA",MA,,-15.0
3193,1,2235,26.0,5.0,88.0,462.0,2,20304,2017-07-17,32457,34489,5700,OO,SFO,"San Francisco, CA",CA,RDM,"Bend/Redmond, OR",OR,,-16.0
3194,2,1340,11.0,4.0,44.0,125.0,1,20304,2017-07-04,30372,30325,5869,OO,ASE,"Aspen, CO",CO,DEN,"Denver, CO",CO,,-12.0
3195,2,1533,11.0,9.0,140.0,696.0,3,19790,2017-07-18,31453,30397,1398,DL,HOU,"Houston, TX",TX,ATL,"Atlanta, GA",GA,,1.0
3196,2,923,13.0,5.0,325.0,2485.0,10,19977,2017-07-04,32575,33830,417,UA,LAX,"Los Angeles, CA",CA,OGG,"Kahului, HI",HI,,-24.0
3197,3,1858,27.0,5.0,178.0,1074.0,5,20409,2017-07-19,31714,31703,1730,B6,RSW,"Fort Myers, FL",FL,JFK,"New York, NY",NY,,43.0
3198,4,725,12.0,8.0,107.0,639.0,3,20304,2017-07-20,30436,30325,5856,OO,TUS,"Tucson, AZ",AZ,DEN,"Denver, CO",CO,716.0,63.0
3199,5,730,15.0,8.0,317.0,2342.0,10,19805,2017-07-07,32575,32467,68,AA,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,,-10.0
3201,6,750,11.0,4.0,159.0,1129.0,5,19393,2017-07-08,33570,33214,2758,WN,SAN,"San Diego, CA",CA,SAT,"San Antonio, TX",TX,,-6.0
3202,2,850,15.0,4.0,80.0,353.0,2,20409,2017-07-25,32457,32575,147,B6,OAK,"Oakland, CA",CA,LGB,"Long Beach, CA",CA,,-7.0
3203,3,600,10.0,4.0,168.0,1107.0,5,19930,2017-07-19,30466,30559,631,AS,PHX,"Phoenix, AZ",AZ,SEA,"Seattle, WA",WA,,-13.0
3204,7,2245,11.0,5.0,237.0,1953.0,8,19790,2017-07-30,34057,31295,1067,DL,PDX,"Portland, OR",OR,DTW,"Detroit, MI",MI,,-19.0
3205,1,1845,9.0,5.0,161.0,1188.0,5,19805,2017-07-17,30194,32575,2698,AA,DFW,"Dallas/Fort Worth, TX",TX,ONT,"Ontario, CA",CA,,-23.0
3206,3,1405,16.0,8.0,171.0,1182.0,5,19393,2017-08-30,30194,33570,6553,WN,DAL,"Dallas, TX",TX,SAN,"San Diego, CA",CA,,7.0
3208,7,1905,16.0,17.0,142.0,780.0,4,20366,2017-08-13,31703,30397,5481,EV,HPN,"White Plains, NY",NY,ATL,"Atlanta, GA",GA,,-17.0
3209,7,2135,15.0,4.0,79.0,386.0,2,19393,2017-08-06,32211,32457,2796,WN,LAS,"Las Vegas, NV",NV,SJC,"San Jose, CA",CA,,6.0
3210,6,800,14.0,6.0,128.0,896.0,4,19393,2017-08-19,30325,33342,5905,WN,DEN,"Denver, CO",CO,MKE,"Milwaukee, WI",WI,,4.0
3211,4,2014,16.0,5.0,111.0,594.0,3,19790,2017-08-10,30397,32467,2191,DL,ATL,"Atlanta, GA",GA,MIA,"Miami, FL",FL,,23.0
3212,2,1725,9.0,8.0,74.0,357.0,2,20366,2017-08-01,34574,30397,5583,EV,ROA,"Roanoke, VA",VA,ATL,"Atlanta, GA",GA,,-27.0
3213,1,722,16.0,6.0,330.0,2586.0,11,19805,2017-08-28,32457,31703,66,AA,SFO,"San Francisco, CA",CA,JFK,"New York, NY",NY,,-13.0
3214,7,810,11.0,8.0,331.0,2329.0,10,19930,2017-08-13,30852,32575,739,AS,BWI,"Baltimore, MD",MD,LAX,"Los Angeles, CA",CA,,-25.0
3215,3,1959,13.0,7.0,75.0,356.0,2,19790,2017-08-23,34492,30397,2534,DL,RDU,"Raleigh/Durham, NC",NC,ATL,"Atlanta, GA",GA,,25.0
3216,2,1242,8.0,15.0,166.0,1205.0,5,19805,2017-08-15,32575,30194,1278,AA,SNA,"Santa Ana, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,,-14.0
3217,6,1123,21.0,9.0,185.0,1303.0,6,19977,2017-08-05,33570,31453,1593,UA,SAN,"San Diego, CA",CA,IAH,"Houston, TX",TX,,-6.0
3218,2,1025,22.0,20.0,297.0,1754.0,8,19393,2017-08-22,30325,30721,6230,WN,DEN,"Denver, CO",CO,BOS,"Boston, MA",MA,,57.0
3219,7,2005,16.0,11.0,145.0,919.0,4,19393,2017-08-06,30194,31066,3427,WN,DAL,"Dallas, TX",TX,CMH,"Columbus, OH",OH,,38.0
3220,4,800,15.0,12.0,147.0,812.0,4,19805,2017-08-17,33105,30194,2246,AA,CVG,"Cincinnati, OH",KY,DFW,"Dallas/Fort Worth, TX",TX,,7.0
3221,3,1138,18.0,10.0,61.0,83.0,1,20304,2017-08-23,31150,30397,4703,OO,CSG,"Columbus, GA",GA,ATL,"Atlanta, GA",GA,,8.0
3222,5,755,30.0,3.0,168.0,967.0,4,19977,2017-08-11,30325,32457,277,UA,DEN,"Denver, CO",CO,SFO,"San Francisco, CA",CA,,31.0
3223,3,1625,10.0,13.0,109.0,640.0,3,19393,2017-08-09,31066,30721,1977,WN,CMH,"Columbus, OH",OH,BOS,"Boston, MA",MA,,-5.0
3224,7,2330,16.0,6.0,302.0,2446.0,10,20436,2017-08-27,32457,31454,1740,F9,SFO,"San Francisco, CA",CA,MCO,"Orlando, FL",FL,,45.0
3225,7,1515,18.0,5.0,82.0,383.0,2,20304,2017-08-06,31295,30852,4793,OO,DTW,"Detroit, MI",MI,IAD,"Washington, DC",VA,,-20.0
3226,7,600,13.0,7.0,143.0,842.0,4,19393,2017-08-27,30721,30977,3985,WN,PVD,"Providence, RI",RI,MDW,"Chicago, IL",IL,,-7.0
3227,6,1100,14.0,4.0,107.0,575.0,3,20304,2017-08-19,34614,33264,4662,OO,SLC,"Salt Lake City, UT",UT,MFR,"Medford, OR",OR,,-16.0
3228,1,635,11.0,11.0,133.0,717.0,3,19977,2017-08-07,33667,30977,287,UA,ORF,"Norfolk, VA",VA,ORD,"Chicago, IL",IL,,14.0
3229,2,1835,7.0,8.0,273.0,1891.0,8,19393,2017-08-08,34492,30466,536,WN,RDU,"Raleigh/Durham, NC",NC,PHX,"Phoenix, AZ",AZ,,56.0
3230,1,844,18.0,7.0,278.0,2075.0,9,19805,2017-08-28,30466,34100,1985,AA,PHX,"Phoenix, AZ",AZ,PHL,"Philadelphia, PA",PA,,-6.0
3231,2,500,16.0,16.0,161.0,954.0,4,19930,2017-08-01,30559,32575,286,AS,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,,-5.0
3232,6,2035,12.0,4.0,129.0,852.0,4,19805,2017-08-26,30194,31650,1206,AA,DFW,"Dallas/Fort Worth, TX",TX,MSP,"Minneapolis, MN",MN,,2.0
3233,4,810,11.0,5.0,219.0,1384.0,6,20304,2017-08-10,33851,32457,5427,OO,OKC,"Oklahoma City, OK",OK,SFO,"San Francisco, CA",CA,,-16.0
3234,4,900,14.0,20.0,76.0,272.0,2,19393,2017-08-03,31123,30693,1072,WN,STL,"St. Louis, MO",MO,BNA,"Nashville, TN",TN,,7.0
3236,5,935,13.0,5.0,79.0,353.0,2,19393,2017-08-18,32457,32575,5780,WN,OAK,"Oakland, CA",CA,LGB,"Long Beach, CA",CA,,-2.0
3237,6,1310,28.0,7.0,69.0,196.0,1,20304,2017-08-26,31775,31650,4834,OO,FSD,"Sioux Falls, SD",SD,MSP,"Minneapolis, MN",MN,,-8.0
3238,4,1455,18.0,7.0,260.0,1790.0,8,19393,2017-08-17,30977,33192,6140,WN,MDW,"Chicago, IL",IL,SMF,"Sacramento, CA",CA,,-5.0
3239,5,2010,19.0,4.0,79.0,363.0,2,20304,2017-08-04,32575,32457,5107,OO,ONT,"Ontario, CA",CA,SFO,"San Francisco, CA",CA,,-10.0
3240,3,1815,36.0,17.0,85.0,140.0,1,20366,2017-08-23,32891,30194,2784,EV,LAW,"Lawton/Fort Sill, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,,16.0
3241,7,835,15.0,7.0,234.0,1773.0,8,19805,2017-08-13,30466,31057,1899,AA,PHX,"Phoenix, AZ",AZ,CLT,"Charlotte, NC",NC,,-21.0
3242,2,640,13.0,9.0,309.0,2454.0,10,21171,2017-08-08,32575,31703,156,VX,LAX,"Los Angeles, CA",CA,EWR,"Newark, NJ",NJ,,-20.0
3243,7,1815,15.0,7.0,249.0,1747.0,7,19790,2017-08-13,30397,32211,2558,DL,ATL,"Atlanta, GA",GA,LAS,"Las Vegas, NV",NV,,-16.0
3244,7,1640,9.0,5.0,119.0,704.0,3,19393,2017-08-27,33667,30977,4581,WN,ORF,"Norfolk, VA",VA,MDW,"Chicago, IL",IL,,-1.0
3245,3,1515,24.0,5.0,75.0,297.0,2,19790,2017-08-30,31650,33342,1925,DL,MSP,"Minneapolis, MN",MN,MKE,"Milwaukee, WI",WI,,-4.0
3246,7,2045,15.0,7.0,43.0,100.0,1,19690,2017-08-20,32134,33830,556,HA,HNL,"Honolulu, HI",HI,OGG,"Kahului, HI",HI,,6.0
3247,1,1840,17.0,10.0,338.0,2446.0,10,19977,2017-08-28,31454,32457,380,UA,MCO,"Orlando, FL",FL,SFO,"San Francisco, CA",CA,,-4.0
3248,4,1445,9.0,6.0,117.0,770.0,4,19393,2017-08-31,31123,30325,523,WN,STL,"St. Louis, MO",MO,DEN,"Denver, CO",CO,,-15.0
3249,1,1959,24.0,3.0,100.0,399.0,2,20409,2017-08-14,30721,30852,1055,B6,BOS,"Boston, MA",MA,DCA,"Washington, DC",VA,,-3.0
3251,5,1550,22.0,31.0,106.0,226.0,1,19805,2017-08-11,30397,31057,786,AA,ATL,"Atlanta, GA",GA,CLT,"Charlotte, NC",NC,,16.0
